#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
CP029707.1_4013      -          Terminase_6N         PF03237.22   1.4e-65  219.5   0.1   2.5e-65  218.7   0.1   1.4   1   0   0   1   1   1   1 # 4311809 # 4313593 # -1 # ID=1_4013;partial=00;start_type=GTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.630
CP029707.1_5135      -          Terminase_6N         PF03237.22   8.1e-63  210.5   0.1   1.5e-62  209.6   0.1   1.5   1   0   0   1   1   1   1 # 5561121 # 5562899 # -1 # ID=1_5135;partial=00;start_type=GTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=11-12bp;gc_cont=0.642
CP029707.1_2877      -          TerL_ATPase          PF03354.22   3.1e-21   74.4   0.0   1.6e-20   72.1   0.0   2.0   1   1   0   1   1   1   1 # 3136627 # 3138318 # -1 # ID=1_2877;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.586
CP029707.1_1         -          GpA_ATPase           PF05876.19   8.4e-51  171.5   0.0   1.1e-50  171.1   0.0   1.2   1   0   0   1   1   1   1 # 1 # 1980 # 1 # ID=1_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.611
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /Volumes/Extreme_SSD/CRISPR_spacer_analyses/r_PAManalysis/pa_dereplicated_phages/../terLanalysis/hmm_profiles_terL/terl_combined.hmm
# Target file:     /Volumes/Extreme_SSD/CRISPR_spacer_analyses/r_PAManalysis/pa_dereplicated_phages/defensefinder_results/CP029707.1/CP029707.1_reoriented.prt
# Option settings: hmmsearch --tblout /Volumes/Extreme_SSD/CRISPR_spacer_analyses/r_PAManalysis/pa_dereplicated_phages/terl_hmmsearch_results_oriented/CP029707.1_terl_hits.tsv -E 1e-5 --cpu 1 /Volumes/Extreme_SSD/CRISPR_spacer_analyses/r_PAManalysis/pa_dereplicated_phages/../terLanalysis/hmm_profiles_terL/terl_combined.hmm /Volumes/Extreme_SSD/CRISPR_spacer_analyses/r_PAManalysis/pa_dereplicated_phages/defensefinder_results/CP029707.1/CP029707.1_reoriented.prt 
# Current dir:     /Volumes/Extreme_SSD/CRISPR_spacer_analyses/r_PAManalysis/pa_dereplicated_phages
# Date:            Fri Mar 27 15:59:29 2026
# [ok]
